account_id,date,api_calls,error_count,rate_limit_hits_429,webhook_success_rate,p95_latency_ms
acc_0006,2024-10-28,12166,190,0,0.978,492
acc_0006,2024-10-29,19876,231,0,0.9921,447
acc_0006,2024-10-30,20435,157,0,0.9624,562
acc_0006,2024-10-31,17544,323,0,0.9502,445
acc_0006,2024-11-01,19452,474,0,0.9875,387
acc_0006,2024-11-02,19176,465,0,0.9622,573
acc_0006,2024-11-03,18969,410,0,0.9801,563
acc_0006,2024-11-04,20159,214,0,0.9632,501
acc_0006,2024-11-05,24313,573,0,0.9683,388
acc_0006,2024-11-06,15995,330,0,0.972,549
acc_0006,2024-11-07,21558,441,0,0.9926,412
acc_0006,2024-11-08,13756,251,0,0.9631,509
acc_0006,2024-11-09,17440,376,0,0.9873,404
acc_0006,2024-11-10,11422,277,0,0.9929,407
acc_0006,2024-11-11,9426,146,0,0.9523,389
acc_0006,2024-11-12,11633,113,0,0.9967,341
acc_0006,2024-11-13,11463,216,0,0.9831,351
acc_0006,2024-11-14,12402,305,0,0.9648,442
acc_0006,2024-11-15,11261,171,0,0.981,378
acc_0007,2024-08-18,1634,12,0,0.9663,563
acc_0007,2024-08-19,1989,16,0,0.9765,413
acc_0007,2024-08-20,1435,17,0,0.9942,424
acc_0007,2024-08-21,2037,34,0,0.9913,426
acc_0007,2024-08-22,1732,17,0,0.9585,518
acc_0007,2024-08-23,1785,29,0,0.9849,381
acc_0007,2024-08-24,1728,25,0,0.9673,412
acc_0007,2024-08-25,1443,9,0,0.9528,509
acc_0007,2024-08-26,1429,28,0,0.957,549
acc_0007,2024-08-27,1558,10,0,0.9592,359
acc_0007,2024-08-28,2076,32,0,0.9848,368
acc_0007,2024-08-29,1595,29,0,0.9679,453
acc_0007,2024-08-30,1928,17,0,0.9741,468
acc_0007,2024-08-31,2046,33,0,0.9923,509
acc_0007,2024-09-01,1557,8,0,0.9771,476
acc_0007,2024-09-02,1779,24,0,0.9546,494
acc_0007,2024-09-03,1720,33,0,0.9949,503
acc_0007,2024-09-04,1557,8,0,0.9531,360
acc_0007,2024-09-05,2059,33,0,0.9887,434
acc_0007,2024-09-06,2518,13,0,0.9637,479
acc_0007,2024-09-07,1948,33,0,0.9841,471
acc_0007,2024-09-08,1495,12,0,0.9818,387
acc_0007,2024-09-09,2424,32,0,0.9549,445
acc_0007,2024-09-10,1873,18,0,0.9674,477
acc_0007,2024-09-11,1503,29,0,0.9647,535
acc_0007,2024-09-12,1909,33,0,0.9931,309
acc_0007,2024-09-13,1955,18,0,0.974,371
acc_0007,2024-09-14,1342,13,0,0.9777,505
acc_0007,2024-09-15,1375,22,0,0.9535,421
acc_0007,2024-09-16,1377,12,0,0.9593,456
acc_0007,2024-09-17,1424,10,0,0.997,433
acc_0007,2024-09-18,1997,32,0,0.9902,425
acc_0007,2024-09-19,2017,13,0,0.9826,475
acc_0007,2024-09-20,1996,16,1,0.9813,506
acc_0007,2024-09-21,1464,17,0,0.9673,546
acc_0007,2024-09-22,2311,29,0,0.9973,317
acc_0007,2024-09-23,1252,7,0,0.9962,376
acc_0007,2024-09-24,1714,35,0,0.9852,333
acc_0007,2024-09-25,1614,23,0,0.9535,411
acc_0007,2024-09-26,1872,27,0,0.9643,357
acc_0007,2024-09-27,2020,13,0,0.9652,488
acc_0007,2024-09-28,1818,32,0,0.9796,464
acc_0007,2024-09-29,2029,26,0,0.9609,420
acc_0007,2024-09-30,1819,16,0,0.968,423
acc_0007,2024-10-01,1759,17,0,0.9755,410
acc_0007,2024-10-02,1833,12,0,0.9746,384
acc_0007,2024-10-03,2011,34,0,0.9692,296
acc_0007,2024-10-04,1437,14,0,0.9743,418
acc_0007,2024-10-05,2183,34,0,0.9827,390
acc_0007,2024-10-06,1993,28,0,0.9654,367
acc_0007,2024-10-07,1674,12,2,0.9716,499
acc_0007,2024-10-08,1845,24,0,0.9708,494
acc_0007,2024-10-09,2266,45,0,0.9641,491
acc_0007,2024-10-10,1856,15,0,0.9836,409
acc_0007,2024-10-11,1899,17,0,0.9568,519
acc_0007,2024-10-12,1689,28,0,0.9954,321
acc_0007,2024-10-13,1649,25,0,0.9534,472
acc_0007,2024-10-14,1883,35,0,0.9898,451
acc_0007,2024-10-15,1722,11,0,0.9823,427
acc_0007,2024-10-16,1667,16,0,0.9614,422
acc_0007,2024-10-17,1929,35,0,0.9922,431
acc_0007,2024-10-18,1797,13,0,0.9759,455
acc_0007,2024-10-19,1840,33,0,0.9776,233
acc_0007,2024-10-20,1569,21,0,0.9661,445
acc_0007,2024-10-21,1144,10,0,0.9592,488
acc_0007,2024-10-22,1398,26,0,0.9665,459
acc_0007,2024-10-23,1664,30,0,0.9839,449
acc_0007,2024-10-24,1573,32,0,0.9883,427
acc_0007,2024-10-25,1789,31,1,0.9721,444
acc_0007,2024-10-26,1841,31,0,0.9889,409
acc_0007,2024-10-27,1452,29,0,0.9715,496
acc_0007,2024-10-28,1887,26,0,0.9712,410
acc_0007,2024-10-29,1834,25,0,0.9717,328
acc_0007,2024-10-30,1407,22,0,0.9867,583
acc_0007,2024-10-31,1859,24,0,0.9788,274
acc_0007,2024-11-01,1205,8,0,0.99,361
acc_0007,2024-11-02,1748,19,0,0.9919,548
acc_0007,2024-11-03,1733,26,0,0.9852,675
acc_0007,2024-11-04,1828,28,1,0.9636,513
acc_0007,2024-11-05,1314,26,0,0.995,458
acc_0007,2024-11-06,1398,11,0,0.9766,604
acc_0007,2024-11-07,2245,25,0,0.9748,538
acc_0007,2024-11-08,1645,30,0,0.9737,446
acc_0007,2024-11-09,791,12,0,0.989,566
acc_0007,2024-11-10,904,8,0,0.9936,511
acc_0007,2024-11-11,1066,11,0,0.9731,489
acc_0007,2024-11-12,1345,24,0,0.9923,524
acc_0007,2024-11-13,853,8,0,0.9892,345
acc_0007,2024-11-14,1236,16,0,0.9848,451
acc_0007,2024-11-15,964,19,0,0.9898,519
acc_0008,2024-08-18,15360,548,0,0.9569,373
acc_0008,2024-08-19,14147,332,0,0.9902,530
acc_0008,2024-08-20,17163,615,0,0.9888,555
acc_0008,2024-08-21,16181,598,0,0.9691,435
acc_0008,2024-08-22,15764,584,0,0.9661,338
acc_0008,2024-08-23,13385,581,0,0.9926,478
acc_0008,2024-08-24,14097,285,0,0.9564,502
acc_0008,2024-08-25,13160,144,0,0.957,376
acc_0008,2024-08-26,18246,588,0,0.966,441
acc_0008,2024-08-27,18231,611,0,0.9679,487
acc_0008,2024-08-28,11812,367,0,0.9636,519
acc_0008,2024-08-29,12968,423,0,0.9775,482
acc_0008,2024-08-30,14181,241,0,0.9552,495
acc_0008,2024-08-31,13126,169,0,0.9903,524
acc_0008,2024-09-01,14212,282,0,0.9515,383
acc_0008,2024-09-02,16362,581,0,0.9672,560
acc_0008,2024-09-03,18487,380,0,0.9603,518
acc_0008,2024-09-04,16380,222,0,0.9578,446
acc_0008,2024-09-05,13424,239,0,0.9945,494
acc_0008,2024-09-06,11808,290,0,0.9603,456
acc_0008,2024-09-07,14635,433,0,0.9676,466
acc_0008,2024-09-08,13000,476,0,0.993,594
acc_0008,2024-09-09,15765,198,0,0.9862,404
acc_0008,2024-09-10,10839,183,0,0.9546,643
acc_0008,2024-09-11,11693,361,0,0.9687,514
acc_0008,2024-09-12,11120,154,0,0.9766,446
acc_0008,2024-09-13,16201,334,0,0.9523,301
acc_0008,2024-09-14,16681,553,0,0.953,428
acc_0008,2024-09-15,15499,390,0,0.986,444
acc_0008,2024-09-16,19252,682,0,0.9918,500
acc_0008,2024-09-17,16382,677,0,0.9733,436
acc_0008,2024-09-18,11912,297,0,0.9902,342
acc_0008,2024-09-19,11324,385,0,0.9871,398
acc_0008,2024-09-20,14164,418,0,0.9784,559
acc_0008,2024-09-21,14886,513,0,0.989,507
acc_0008,2024-09-22,16153,626,0,0.975,377
acc_0008,2024-09-23,14781,583,0,0.9652,475
acc_0008,2024-09-24,14397,368,0,0.9868,311
acc_0008,2024-09-25,15075,300,0,0.9955,295
acc_0008,2024-09-26,11756,161,0,0.9622,498
acc_0008,2024-09-27,13249,365,0,0.9665,460
acc_0008,2024-09-28,13778,581,1,0.9834,484
acc_0008,2024-09-29,20591,696,0,0.9538,294
acc_0008,2024-09-30,11842,451,0,0.9957,436
acc_0008,2024-10-01,12418,523,0,0.9563,390
acc_0008,2024-10-02,13041,279,0,0.9511,497
acc_0008,2024-10-03,14457,463,0,0.9881,438
acc_0008,2024-10-04,14950,263,0,0.9653,485
acc_0008,2024-10-05,15780,514,0,0.9808,524
acc_0008,2024-10-06,16791,257,0,0.9776,500
acc_0008,2024-10-07,15397,382,0,0.9637,677
acc_0008,2024-10-08,13941,437,0,0.9764,573
acc_0008,2024-10-09,13280,261,0,0.9661,313
acc_0008,2024-10-10,16172,503,0,0.9703,521
acc_0008,2024-10-11,13161,437,1,0.952,435
acc_0008,2024-10-12,16451,523,0,0.982,438
acc_0008,2024-10-13,11953,404,0,0.9616,510
acc_0008,2024-10-14,15443,352,0,0.9692,523
acc_0008,2024-10-15,15760,396,0,0.9846,342
acc_0008,2024-10-16,15703,516,0,0.9668,377
acc_0008,2024-10-17,15791,304,0,0.9804,301
acc_0008,2024-10-18,12677,183,0,0.9559,592
acc_0008,2024-10-19,13679,335,0,0.9852,507
acc_0008,2024-10-20,11499,490,0,0.9519,317
acc_0008,2024-10-21,12433,511,0,0.9625,390
acc_0008,2024-10-22,14283,399,0,0.9953,383
acc_0008,2024-10-23,15124,230,0,0.9594,425
acc_0008,2024-10-24,13604,383,0,0.9683,391
acc_0008,2024-10-25,14632,420,0,0.9902,526
acc_0008,2024-10-26,17501,410,0,0.9694,429
acc_0008,2024-10-27,16664,540,0,0.9711,372
acc_0008,2024-10-28,19521,799,0,0.9602,472
acc_0008,2024-10-29,16053,247,0,0.9946,339
acc_0008,2024-10-30,14577,175,0,0.9744,263
acc_0008,2024-10-31,14563,394,0,0.9546,497
acc_0008,2024-11-01,13127,403,0,0.9587,300
acc_0008,2024-11-02,12225,482,0,0.9645,352
acc_0008,2024-11-03,16354,559,0,0.9534,362
acc_0008,2024-11-04,15696,224,0,0.9694,451
acc_0008,2024-11-05,12497,247,0,0.9669,482
acc_0008,2024-11-06,12283,190,0,0.9967,410
acc_0008,2024-11-07,17888,239,0,0.9599,454
acc_0008,2024-11-08,12598,404,0,0.9543,352
acc_0008,2024-11-09,7270,96,0,0.9608,322
acc_0008,2024-11-10,8212,351,0,0.9707,501
acc_0008,2024-11-11,9882,111,0,0.9547,645
acc_0008,2024-11-12,6761,231,0,0.9675,558
acc_0008,2024-11-13,12981,219,0,0.9743,424
acc_0008,2024-11-14,8152,134,0,0.9956,424
acc_0008,2024-11-15,7963,151,0,0.9722,513
acc_0009,2024-08-18,318,2,0,0.9942,478
acc_0009,2024-08-19,2090,29,0,0.9825,487
acc_0009,2024-08-20,1813,17,0,0.9814,382
acc_0009,2024-08-21,1984,33,0,0.9686,292
acc_0009,2024-08-22,1780,11,0,0.9953,444
acc_0009,2024-08-23,1685,14,0,0.968,389
acc_0009,2024-08-24,411,5,0,0.972,554
acc_0009,2024-08-25,431,3,0,0.9967,430
acc_0009,2024-08-26,1578,29,0,0.9845,367
acc_0009,2024-08-27,1373,21,0,0.9638,586
acc_0009,2024-08-28,1615,11,0,0.9693,509
acc_0009,2024-08-29,2003,10,0,0.9699,340
acc_0009,2024-08-30,1578,17,0,0.9681,545
acc_0009,2024-08-31,310,3,0,0.9952,425
acc_0009,2024-09-01,321,1,0,0.9587,530
acc_0009,2024-09-02,1728,28,0,0.9591,521
acc_0009,2024-09-03,1868,25,0,0.9837,424
acc_0009,2024-09-04,1921,24,0,0.965,470
acc_0009,2024-09-05,1979,29,0,0.9949,570
acc_0009,2024-09-06,2055,32,0,0.9745,478
acc_0009,2024-09-07,285,4,0,0.9656,372
acc_0009,2024-09-08,324,5,0,0.9935,465
acc_0009,2024-09-09,1465,10,0,0.9754,392
acc_0009,2024-09-10,1838,27,0,0.9807,436
acc_0009,2024-09-11,1819,9,1,0.9746,372
acc_0009,2024-09-12,1754,17,0,0.9759,454
acc_0009,2024-09-13,2034,16,0,0.9515,495
acc_0009,2024-09-14,379,3,0,0.9764,519
acc_0009,2024-09-15,397,5,0,0.9503,469
acc_0009,2024-09-16,2081,23,0,0.9602,483
acc_0009,2024-09-17,1573,16,0,0.9813,432
acc_0009,2024-09-18,1752,21,1,0.9725,384
acc_0009,2024-09-19,1091,9,0,0.9887,409
acc_0009,2024-09-20,2093,39,0,0.982,532
acc_0009,2024-09-21,357,5,0,0.9737,414
acc_0009,2024-09-22,399,2,0,0.9566,388
acc_0009,2024-09-23,1475,8,0,0.9855,515
acc_0009,2024-09-24,1912,23,0,0.9558,387
acc_0009,2024-09-25,2293,17,0,0.9895,552
acc_0009,2024-09-26,2190,33,0,0.9593,398
acc_0009,2024-09-27,1942,28,0,0.9675,527
acc_0009,2024-09-28,320,2,0,0.9833,508
acc_0009,2024-09-29,305,4,0,0.9589,442
acc_0009,2024-09-30,2066,14,0,0.9607,531
acc_0009,2024-10-01,1588,19,1,0.9625,401
acc_0009,2024-10-02,2167,33,0,0.9533,438
acc_0009,2024-10-03,2692,37,0,0.9884,302
acc_0009,2024-10-04,1820,27,0,0.9629,418
acc_0009,2024-10-05,437,7,0,0.9667,395
acc_0009,2024-10-06,328,4,0,0.9915,534
acc_0009,2024-10-07,1917,21,0,0.9969,342
acc_0009,2024-10-08,1734,15,1,0.99,442
acc_0009,2024-10-09,1930,31,0,0.9889,390
acc_0009,2024-10-10,1506,11,0,0.9521,282
acc_0009,2024-10-11,1583,23,0,0.9504,638
acc_0009,2024-10-12,357,6,0,0.9577,420
acc_0009,2024-10-13,319,5,0,0.9796,515
acc_0009,2024-10-14,1950,11,0,0.9789,472
acc_0009,2024-10-15,1353,17,0,0.9761,385
acc_0009,2024-10-16,1259,18,0,0.9989,561
acc_0009,2024-10-17,1725,11,0,0.9771,422
acc_0009,2024-10-18,1804,21,0,0.9891,440
acc_0009,2024-10-19,433,7,0,0.9886,587
acc_0009,2024-10-20,338,5,0,0.977,711
acc_0009,2024-10-21,1473,11,0,0.977,606
acc_0009,2024-10-22,1615,28,0,0.955,373
acc_0009,2024-10-23,2174,36,0,0.9534,468
acc_0009,2024-10-24,1773,28,0,0.9562,360
acc_0009,2024-10-25,1566,23,0,0.9965,447
acc_0009,2024-10-26,370,6,0,0.959,567
acc_0009,2024-10-27,344,1,0,0.9937,303
acc_0009,2024-10-28,1582,14,0,0.9738,570
acc_0009,2024-10-29,1695,23,0,0.998,377
acc_0009,2024-10-30,2028,26,0,0.9572,477
acc_0009,2024-10-31,2106,25,0,0.9581,481
acc_0009,2024-11-01,2291,17,0,0.9939,430
acc_0009,2024-11-02,338,2,0,0.9731,246
acc_0009,2024-11-03,401,3,0,0.9576,585
acc_0009,2024-11-04,1602,12,0,0.9873,414
acc_0009,2024-11-05,1371,14,0,0.9588,455
acc_0009,2024-11-06,1916,30,0,0.9891,434
acc_0009,2024-11-07,1675,19,0,0.9792,450
acc_0009,2024-11-08,1795,12,0,0.9682,259
acc_0009,2024-11-09,229,3,0,0.9762,469
acc_0009,2024-11-10,228,2,0,0.9588,374
acc_0009,2024-11-11,1698,17,0,0.9592,375
acc_0009,2024-11-12,1033,18,0,0.9907,308
acc_0009,2024-11-13,1483,24,0,0.9616,381
acc_0009,2024-11-14,1133,19,0,0.9947,286
acc_0009,2024-11-15,1312,15,0,0.9772,478
acc_0010,2024-08-18,4151,151,0,0.9759,358
acc_0010,2024-08-19,19824,667,0,0.9522,517
acc_0010,2024-08-20,18499,448,0,0.9975,477
acc_0010,2024-08-21,18478,672,0,0.9986,485
acc_0010,2024-08-22,19037,685,0,0.952,402
acc_0010,2024-08-23,16228,340,0,0.9906,412
acc_0010,2024-08-24,3135,137,0,0.9637,487
acc_0010,2024-08-25,3506,80,0,0.9761,427
acc_0010,2024-08-26,21356,1042,0,0.9553,552
acc_0010,2024-08-27,16407,498,0,0.992,455
acc_0010,2024-08-28,18200,635,0,0.9726,412
acc_0010,2024-08-29,17551,335,0,0.9871,407
acc_0010,2024-08-30,20281,901,0,0.956,439
acc_0010,2024-08-31,4350,100,0,0.9874,380
acc_0010,2024-09-01,4638,127,0,0.9879,558
acc_0010,2024-09-02,22956,751,0,0.9855,369
acc_0010,2024-09-03,21698,879,0,0.9655,330
acc_0010,2024-09-04,19407,301,0,0.9826,464
acc_0010,2024-09-05,25162,352,0,0.9515,373
acc_0010,2024-09-06,20540,990,0,0.9624,458
acc_0010,2024-09-07,3280,122,0,0.9501,562
acc_0010,2024-09-08,3916,155,0,0.9877,342
acc_0010,2024-09-09,20755,790,0,0.9985,428
acc_0010,2024-09-10,17873,323,0,0.9824,536
acc_0010,2024-09-11,17752,592,0,0.9649,424
acc_0010,2024-09-12,26684,1157,0,0.9593,592
acc_0010,2024-09-13,22165,332,0,0.9832,408
acc_0010,2024-09-14,4357,160,0,0.9877,446
acc_0010,2024-09-15,4165,149,0,0.9933,398
acc_0010,2024-09-16,24533,957,0,0.9599,590
acc_0010,2024-09-17,16911,319,0,0.9662,340
acc_0010,2024-09-18,18158,879,0,0.9819,330
acc_0010,2024-09-19,22748,460,0,0.9552,578
acc_0010,2024-09-20,21762,805,0,0.9729,429
acc_0010,2024-09-21,3813,123,0,0.9719,457
acc_0010,2024-09-22,4472,208,0,0.9813,426
acc_0010,2024-09-23,14460,507,0,0.9916,365
acc_0010,2024-09-24,20497,450,0,0.9634,355
acc_0010,2024-09-25,18870,680,0,0.9526,522
acc_0010,2024-09-26,20414,415,0,0.9598,479
acc_0010,2024-09-27,16879,375,0,0.9987,534
acc_0010,2024-09-28,4072,119,0,0.9914,495
acc_0010,2024-09-29,3925,65,0,0.9704,549
acc_0010,2024-09-30,19964,322,0,0.9781,394
acc_0010,2024-10-01,20614,596,0,0.9541,513
acc_0010,2024-10-02,15874,704,0,0.9634,391
acc_0010,2024-10-03,20497,462,0,0.9823,204
acc_0010,2024-10-04,20088,302,0,0.9929,485
acc_0010,2024-10-05,3852,151,0,0.9988,342
acc_0010,2024-10-06,4095,118,0,0.992,479
acc_0010,2024-10-07,16928,359,0,0.9856,421
acc_0010,2024-10-08,21914,590,0,0.9734,487
acc_0010,2024-10-09,21047,600,0,0.9668,435
acc_0010,2024-10-10,22053,339,0,0.971,510
acc_0010,2024-10-11,22112,1002,0,0.9778,601
acc_0010,2024-10-12,4348,134,0,0.9573,494
acc_0010,2024-10-13,3844,84,0,0.98,553
acc_0010,2024-10-14,16217,677,0,0.9627,416
acc_0010,2024-10-15,17608,807,0,0.9668,369
acc_0010,2024-10-16,27578,1027,0,0.9524,455
acc_0010,2024-10-17,22046,452,0,0.9882,512
acc_0010,2024-10-18,17514,499,0,0.9802,378
acc_0010,2024-10-19,3221,102,0,0.9678,198
acc_0010,2024-10-20,3299,106,0,0.9703,571
acc_0010,2024-10-21,17762,825,0,0.9746,383
acc_0010,2024-10-22,19390,549,0,0.9634,374
acc_0010,2024-10-23,22473,860,0,0.9816,443
acc_0010,2024-10-24,17017,212,0,0.9537,320
acc_0010,2024-10-25,18510,671,0,0.9651,513
acc_0010,2024-10-26,5000,119,0,0.9867,441
acc_0010,2024-10-27,3650,110,0,0.9508,472
acc_0010,2024-10-28,23439,558,0,0.9589,362
acc_0010,2024-10-29,24299,973,0,0.9714,398
acc_0010,2024-10-30,17482,736,0,0.9858,402
acc_0010,2024-10-31,22812,764,0,0.9754,440
acc_0010,2024-11-01,20622,576,0,0.9508,450
acc_0010,2024-11-02,4377,142,0,0.985,471
acc_0010,2024-11-03,4338,165,0,0.9702,422
acc_0010,2024-11-04,17195,471,0,0.9886,538
acc_0010,2024-11-05,16972,632,0,0.9863,421
acc_0010,2024-11-06,20406,257,0,0.956,445
acc_0010,2024-11-07,18516,413,0,0.971,365
acc_0010,2024-11-08,20516,745,0,0.9567,629
acc_0010,2024-11-09,1757,29,0,0.9543,521
acc_0010,2024-11-10,2877,37,0,0.9637,441
acc_0010,2024-11-11,11842,481,0,0.9824,351
acc_0010,2024-11-12,10028,285,0,0.9811,490
acc_0010,2024-11-13,10196,343,0,0.9754,518
acc_0010,2024-11-14,11027,291,0,0.9678,474
acc_0010,2024-11-15,15836,391,0,0.9921,330
acc_0011,2024-08-18,106037,1257,0,0.9717,431
acc_0011,2024-08-19,194881,3064,0,0.9608,452
acc_0011,2024-08-20,166807,2681,0,0.9641,455
acc_0011,2024-08-21,134906,2359,0,0.9931,608
acc_0011,2024-08-22,191298,2032,0,0.9559,442
acc_0011,2024-08-23,206135,2617,0,0.9899,486
acc_0011,2024-08-24,164191,2350,0,0.9691,493
acc_0011,2024-08-25,175626,2739,0,0.9667,608
acc_0011,2024-08-26,160042,1916,0,0.9871,419
acc_0011,2024-08-27,175544,3269,0,0.9575,600
acc_0011,2024-08-28,172116,1732,0,0.9921,396
acc_0011,2024-08-29,214806,3588,0,0.9892,413
acc_0011,2024-08-30,169522,3354,0,0.9612,294
acc_0011,2024-08-31,147294,1596,0,0.9616,288
acc_0011,2024-09-01,149129,3018,0,0.9578,369
acc_0011,2024-09-02,135451,1488,0,0.9505,519
acc_0011,2024-09-03,199828,1406,0,0.9804,424
acc_0011,2024-09-04,170693,3976,0,0.9785,546
acc_0011,2024-09-05,137304,3037,0,0.9948,432
acc_0011,2024-09-06,133870,1665,0,0.9579,490
acc_0011,2024-09-07,153026,2856,0,0.9593,622
acc_0011,2024-09-08,178531,4097,0,0.9845,354
acc_0011,2024-09-09,148518,1439,0,0.9731,491
acc_0011,2024-09-10,146992,2828,0,0.9876,427
acc_0011,2024-09-11,187657,4013,0,0.9819,436
acc_0011,2024-09-12,207140,3461,0,0.96,383
acc_0011,2024-09-13,153436,2489,0,0.9738,474
acc_0011,2024-09-14,164238,3721,0,0.9931,464
acc_0011,2024-09-15,231611,3436,0,0.9658,408
acc_0011,2024-09-16,173501,3971,0,0.9523,362
acc_0011,2024-09-17,207601,4928,0,0.9593,472
acc_0011,2024-09-18,201687,1885,0,0.9655,344
acc_0011,2024-09-19,138643,1507,0,0.9907,475
acc_0011,2024-09-20,215492,2326,0,0.9707,588
acc_0011,2024-09-21,190163,2233,0,0.9769,316
acc_0011,2024-09-22,194477,1885,0,0.9579,428
acc_0011,2024-09-23,156022,2550,0,0.9806,478
acc_0011,2024-09-24,175337,2125,0,0.9668,443
acc_0011,2024-09-25,127904,1375,0,0.9739,456
acc_0011,2024-09-26,119903,2433,0,0.9585,396
acc_0011,2024-09-27,192547,1431,0,0.9957,460
acc_0011,2024-09-28,165194,4054,0,0.9642,435
acc_0011,2024-09-29,138687,1868,0,0.9987,414
acc_0011,2024-09-30,159631,3011,0,0.9906,393
acc_0011,2024-10-01,191491,1317,0,0.9801,334
acc_0011,2024-10-02,187080,2245,0,0.975,516
acc_0011,2024-10-03,134810,2829,0,0.9959,395
acc_0011,2024-10-04,187324,3382,0,0.9876,453
acc_0011,2024-10-05,152436,1884,0,0.9712,484
acc_0011,2024-10-06,182199,2719,0,0.9605,384
acc_0011,2024-10-07,183979,1807,0,0.9608,583
acc_0011,2024-10-08,185286,1335,0,0.9611,354
acc_0011,2024-10-09,199327,2511,0,0.9955,366
acc_0011,2024-10-10,164750,2598,0,0.9938,515
acc_0011,2024-10-11,126205,1967,0,0.9606,550
acc_0011,2024-10-12,174613,2219,0,0.9789,388
acc_0011,2024-10-13,132406,3255,0,0.9562,384
acc_0011,2024-10-14,185933,3831,0,0.968,522
acc_0011,2024-10-15,148302,2747,0,0.991,461
acc_0011,2024-10-16,204918,2079,0,0.9502,428
acc_0011,2024-10-17,165713,2298,0,0.9502,514
acc_0011,2024-10-18,150227,1032,0,0.976,280
acc_0011,2024-10-19,199525,3911,0,0.956,446
acc_0011,2024-10-20,226530,3397,0,0.9669,483
acc_0011,2024-10-21,177852,1736,0,0.9583,398
acc_0011,2024-10-22,178637,1329,0,0.9956,371
acc_0011,2024-10-23,156628,1749,0,0.9972,488
acc_0011,2024-10-24,140622,1924,0,0.9519,429
acc_0011,2024-10-25,204404,1720,0,0.9775,379
acc_0011,2024-10-26,218410,3272,0,0.9567,384
acc_0011,2024-10-27,199502,4368,0,0.9949,434
acc_0011,2024-10-28,169801,3149,0,0.959,496
acc_0011,2024-10-29,197213,1798,0,0.9644,463
acc_0011,2024-10-30,138446,2637,0,0.975,409
acc_0011,2024-10-31,215124,4800,0,0.9735,375
acc_0011,2024-11-01,176320,4117,0,0.9795,424
acc_0011,2024-11-02,89751,1592,0,0.7448,435
acc_0011,2024-11-03,36082,460,0,0.8592,459
acc_0011,2024-11-04,117919,2752,0,0.852,580
acc_0011,2024-11-05,87127,1532,0,0.8351,379
acc_0011,2024-11-06,86055,1057,0,0.8778,445
acc_0011,2024-11-07,50999,1101,0,0.8088,394
acc_0011,2024-11-08,52520,792,0,0.858,508
acc_0011,2024-11-09,81007,14511,0,0.7586,434
acc_0011,2024-11-10,106841,15100,0,0.8362,396
acc_0011,2024-11-11,82852,14902,0,0.7671,363
acc_0011,2024-11-12,79206,8323,0,0.7755,458
acc_0011,2024-11-13,63704,5351,0,0.8669,495
acc_0011,2024-11-14,78344,11235,0,0.8582,401
acc_0011,2024-11-15,64555,9052,0,0.8674,354
acc_0012,2024-08-18,2013,35,0,0.9579,343
acc_0012,2024-08-19,13653,427,0,0.9826,492
acc_0012,2024-08-20,11533,132,0,0.9926,498
acc_0012,2024-08-21,14710,473,0,0.9867,530
acc_0012,2024-08-22,13667,452,0,0.9822,425
acc_0012,2024-08-23,14599,413,0,0.9704,399
acc_0012,2024-08-24,2490,31,0,0.957,391
acc_0012,2024-08-25,2511,98,0,0.971,513
acc_0012,2024-08-26,14510,286,0,0.9571,534
acc_0012,2024-08-27,13546,419,0,0.9625,586
acc_0012,2024-08-28,15781,265,0,0.9841,350
acc_0012,2024-08-29,10035,340,0,0.9542,522
acc_0012,2024-08-30,13880,534,0,0.9775,329
acc_0012,2024-08-31,1807,42,0,0.9702,519
acc_0012,2024-09-01,3012,93,0,0.952,397
acc_0012,2024-09-02,9340,204,0,0.9572,414
acc_0012,2024-09-03,16744,351,0,0.958,522
acc_0012,2024-09-04,13495,455,0,0.9662,524
acc_0012,2024-09-05,16348,181,0,0.997,644
acc_0012,2024-09-06,13115,328,0,0.9885,499
acc_0012,2024-09-07,2737,107,0,0.9901,529
acc_0012,2024-09-08,3045,64,0,0.9717,460
acc_0012,2024-09-09,12314,399,1,0.9545,367
acc_0012,2024-09-10,13870,206,0,0.9563,510
acc_0012,2024-09-11,15494,610,0,0.9633,327
acc_0012,2024-09-12,11648,276,0,0.9503,611
acc_0012,2024-09-13,11339,437,0,0.976,481
acc_0012,2024-09-14,2701,32,0,0.9836,365
acc_0012,2024-09-15,2891,94,0,0.9527,540
acc_0012,2024-09-16,13281,192,0,0.9754,443
acc_0012,2024-09-17,11622,452,0,0.9602,447
acc_0012,2024-09-18,11823,282,0,0.9781,449
acc_0012,2024-09-19,14599,311,0,0.9933,439
acc_0012,2024-09-20,11945,271,0,0.9865,473
acc_0012,2024-09-21,3356,67,0,0.9922,450
acc_0012,2024-09-22,3274,63,0,0.9512,444
acc_0012,2024-09-23,11708,299,0,0.9555,424
acc_0012,2024-09-24,12431,424,0,0.979,396
acc_0012,2024-09-25,13652,274,0,0.9554,428
acc_0012,2024-09-26,11114,162,0,0.9779,320
acc_0012,2024-09-27,11312,212,0,0.9948,544
acc_0012,2024-09-28,1900,68,0,0.9754,508
acc_0012,2024-09-29,2070,68,0,0.9646,542
acc_0012,2024-09-30,9845,100,0,0.9971,490
acc_0012,2024-10-01,14423,410,0,0.977,558
acc_0012,2024-10-02,9733,297,0,0.9723,429
acc_0012,2024-10-03,10571,220,0,0.9586,446
